0.01,-1.1501792791092658,2.793549726363464
0.02,-1.2915732354831926,2.599564480381899
0.03,-1.4246853991188062,2.417306192888514
0.04,-1.549989325062793,2.2460806538671827
0.05,-1.667930374137146,2.085234906659636
0.06,-1.7789273878653782,1.934154796991572
0.07,-1.8833742638851982,1.7922626676193643
0.08,-1.9816414377600775,1.659015189945573
0.09,-2.07407727675086,1.5339013244654804
0.1,-2.16100939077816,1.4164404023903727
0.11,-2.2427458654955177,1.3061803212480536
0.12,-2.319576422100968,1.2026958476888259
0.13,-2.39177350823974,1.105587021127503
0.14,-2.4595933240921846,1.0144776522304495
0.15,-2.5232767874977915,0.9290139106125901
0.16,-2.583050441737371,0.8488629964441273
0.17,-2.639127309380254,0.7737118909816119
0.18,-2.6917076954009738,0.7032661813342075
0.19,-2.740979942579498,0.637248955054591
0.2,-2.787121142019996,0.5753997604059728
0.21,-2.8302978014547024,0.5174736284032017
0.22,-2.8706664738409993,0.4632401529577491
0.23,-2.9083743486108284,0.4124826256744306
0.24,-2.9435598077913827,0.36499722205281937
0.25,-2.9763529490841854,0.32059223603923126
0.26,-3.0068760778656722,0.27908736005661167
0.27,-3.035244169955746,0.240313007810331
0.28,-3.0615653068910778,0.20410967732843008
0.29,-3.0859410853367377,0.17032735184585296
0.3,-3.1084670021726755,0.13882493628423007
0.31,-3.1292328167002963,0.10946972721236176
0.32,-3.1483228913284913,0.08213691429820263
0.33,-3.1658165120177353,0.056709111381332014
0.34,-3.181788189684887,0.033075915406059
0.35000000000000003,-3.196307943699879,0.01113349155986935
0.36,-3.209441568538275,-0.009215816939732155
0.37,-3.2212508845904577,-0.02806385587442686
0.38,-3.2317939740687565,-0.045497005247770485
0.39,-3.241125402897887,-0.061596503996962
0.4,-3.249296429421486,-0.07643875541231482
0.41000000000000003,-3.256355200708034,-0.09009561441064967
0.42,-3.2623469371929263,-0.10263465774072797
0.43,-3.267314106349683,-0.11411943813478953
0.44,-3.2712965860421033,-0.12460972336000986
0.45,-3.2743318181704564,-0.13416172106702282
0.46,-3.276454953188372,-0.14282829027935187
0.47000000000000003,-3.277698986032827,-0.15065914031745806
0.48,-3.2780948839774027,-0.1577010179039552
0.49,-3.27767170688868,-0.16399788315218877
0.5,-3.276456720337118,-0.16959107509865418
0.51,-3.274475501986963,-0.17451946740048954
0.52,-3.271752041664489,-0.1788196147823686
0.53,-3.26830883548017,-0.18252589078240214
0.54,-3.26416697435805,-0.18567061731400245
0.55,-3.259346227304598,-0.18828418652995177
0.56,-3.2538651197295922,-0.19039517544602585
0.5700000000000001,-3.2477410071130044,-0.1920304537543513
0.58,-3.240990144294392,-0.193215285231117
0.59,-3.2336277506448794,-0.19397342311922033
0.6,-3.2256680713663517,-0.19432719984381666
0.61,-3.217124435147957,-0.1942976113974731
0.62,-3.2080093083963384,-0.19390439671162285
0.63,-3.1983343462431595,-0.19316611231220038
0.64,-3.188110440521391,-0.1921002025396395
0.65,-3.1773477648904564,-0.19072306559677016
0.66,-3.1660558172796276,-0.189050115672492
0.67,-3.1542434598089986,-0.18709584137437568
0.68,-3.1419189563379026,-0.18487386068949035
0.6900000000000001,-3.129090007781733,-0.1823969726797268
0.7000000000000001,-3.1157637853297486,-0.17967720610563018
0.71,-3.101946961688572,-0.1767258651612298
0.72,-3.087645740468683,-0.17355357249151082
0.73,-3.072865883824226,-0.1701703096539748
0.74,-3.0576127384499174,-0.1665854551761439
0.75,-3.0418912600326515,-0.1628078203518415
0.76,-3.0257060362496175,-0.15884568291059592
0.77,-3.0090613083992834,-0.15470681868653152
0.78,-2.9919609917464673,-0.15039853140560394
0.79,-2.9744086946578974,-0.14592768070297468
0.8,-2.9564077366001142,-0.14130070847567833
0.81,-2.9379611650673123,-0.13652366366948732
0.8200000000000001,-2.9190717715026886,-0.1316022255930039
0.8300000000000001,-2.899742106273095,-0.12654172584648118
0.84,-2.879974492753243,-0.12134716894767628
0.85,-2.859771040572358,-0.11602325173214939
0.86,-2.839133658073047,-0.11057438160082228
0.87,-2.818064064029174,-0.1050046936832841
0.88,-2.7965637986667784,-0.09931806698126344
0.89,-2.7746342340294294,-0.0935181395528577
0.9,-2.7522765837269736,-0.08760832279451161
0.91,-2.729491912104299,-0.08159181487435009
0.92,-2.7062811428645808,-0.07547161336728588
0.93,-2.6826450671794086,-0.06925052713932706
0.9400000000000001,-2.6585843513162866,-0.0629311875256915
0.9500000000000001,-2.634099543812174,-0.05651605884468527
0.96,-2.6091910822200335,-0.050007448286808975
0.97,-2.5838592994537604,-0.043407515216211764
0.98,-2.558104429755343,-0.03671827991940674
0.99,-2.5319266143067054,-0.029941631834087656
1.0,-2.505325906507332,-0.023079337288935495
