0.01,-1.154805,2.787192
0.02,-1.300310901,2.5876027739
0.03,-1.43706768236395,2.40042629008988
0.04,-1.565591620720476,2.224905831102856
0.05,-1.6863673514120252,2.060330977033094
0.06,-1.7998498038419681,1.9060347734815535
0.07,-1.9064660184334747,1.761391072742237
0.08,-2.0066168524421215,1.6258120376315086
0.09,-2.1006785814211826,1.4987457980114038
0.1,-2.1890044027226634,1.3796742506664452
0.11,-2.271925847026668,1.2681109937648505
0.12,-2.3497541035251244,1.163599387671435
0.13,-2.422781264041735,1.065710734383118
0.14,-2.4912814910469256,0.9740425683307378
0.15,-2.555512114223226,0.8882170517347585
0.16,-2.61571465995175,0.8078794681191765
0.17,-2.672115817823057,0.7326968079791644
0.18,-2.7249283480247124,0.6623564409652933
0.19,-2.7743519332221713,0.5965648692920067
0.2,-2.8205739783284107,0.5350465574017536
0.21,-2.863770361350014,0.4775428332201291
0.22,-2.9041061383024203,0.4238108566227092
0.23,-2.9417362050039855,0.373622651002156
0.24,-2.976805918386629,0.3267641940756712
0.25,-3.009451679799488,0.2830345643089904
0.26,-3.039801482630509,0.2422451395547858
0.27,-3.067975426428695,0.20421884471145538
0.28,-3.094086199576202,0.16878944540366037
0.29,-3.1182395324341265,0.13580088486940303
0.3,-3.140534622768147,0.10510666141064648
0.31,-3.1610645351496913,0.07656924392615362
0.32,-3.179916575924577,0.050059523197008404
0.33,-3.197172645243693,0.025456296737782838
0.34,-3.2129095675588637,0.0026457851600973394
0.35000000000000003,-3.2271994019012054,-0.018478821879078237
0.36,-3.2401097331787017,-0.038017791954118425
0.37,-3.251703945654078,-0.056065250071462604
0.38,-3.262041479693022,-0.072709554389462
0.39,-3.271178072806125,-0.0880336489548788
0.4,-3.2791659859453133,-0.10211539486195742
0.41000000000000003,-3.2860542159567725,-0.11502788115398624
0.42,-3.2918886950371804,-0.12683971670652666
0.43,-3.296712477988278,-0.1376153042556848
0.44,-3.3005659180161624,-0.14741509766363567
0.45,-3.3034868317760346,-0.15629584344679795
0.46,-3.30551065432027,-0.16431080752933258
0.47000000000000003,-3.306670584567436,-0.17150998812575044
0.48,-3.3069977218720976,-0.1779403156011287
0.49,-3.3065211942397896,-0.1836458401055315
0.5,-3.3052682786982213,-0.18866790773050243
0.51,-3.3032645143045345,-0.1930453258897471
0.52,-3.300533808239066,-0.19681451858317622
0.53,-3.2970985354085247,-0.20000967216315582
0.54,-3.2929796319556153,-0.20266287218395654
0.55,-3.2881966830478584,-0.20480423187985375
0.56,-3.2827680052955546,-0.2064620127839639
0.5700000000000001,-3.2767107241274287,-0.207662737968578
0.58,-3.2700408464324013,-0.20843129835834448
0.59,-3.262773328757059,-0.20879105254004302
0.6,-3.2549221413306864,-0.20876392046677159
0.61,-3.246500328173089,-0.20837047143003212
0.62,-3.2375200635248285,-0.20763000665035491
0.63,-3.2279927048248296,-0.20656063681565168
0.64,-3.217928842446554,-0.20517935487635133
0.65,-3.207338346391027,-0.20350210438746627
0.66,-3.196230410122867,-0.201543843669989
0.67,-3.1846135917240765,-0.19931860604735557
0.68,-3.172495852529676,-0.1968395563970684
0.6900000000000001,-3.159884593399209,-0.19411904424288504
0.7000000000000001,-3.1467866887687412,-0.19116865359918975
0.71,-3.133208518619114,-0.18799924976622148
0.72,-3.1191559984879196,-0.18462102326267707
0.73,-3.1046346076448614,-0.18104353107080037
0.74,-3.0896494155428473,-0.17727573535835528
0.75,-3.074205106650287,-0.1733260398318244
0.76,-3.058306003763616,-0.1692023238657345
0.77,-3.0419560898930116,-0.16491197454414477
0.78,-3.025159028808572,-0.16046191674201396
0.79,-3.0079181843289082,-0.15585864136634855
0.8,-2.9902366384290637,-0.15110823186970052
0.81,-2.9721172082399883,-0.14621638914169674
0.8200000000000001,-2.9535624620073677,-0.1411884548778176
0.8300000000000001,-2.9345747340734656,-0.13602943351857302
0.84,-2.9151561389417346,-0.1307440128465264
0.85,-2.8953085844803073,-0.12533658332326675
0.86,-2.875033784317036,-0.11981125624340824
0.87,-2.8543332694755374,-0.11417188077798042
0.88,-2.8332083992986656,-0.10842205997514606
0.89,-2.811660371702998,-0.10256516578202822
0.9,-2.789690232805259,-0.09660435314752579
0.91,-2.7672988859590952,-0.09054257326233454
0.92,-2.7444871002382714,-0.08438258598895149
0.93,-2.721255518400142,-0.07812697153121181
0.9400000000000001,-2.6976046643612,-0.07177814138987702
0.9500000000000001,-2.6735349502145307,-0.065338348647947
0.96,-2.6490466828172075,-0.05880969762669715
0.97,-2.6241400699739215,-0.05219415295093399
0.98,-2.5988152262415456,-0.0454935480596077
0.99,-2.5730721783778217,-0.038709593195709296
1.0,-2.5469108704559322,-0.031843882907305075
